7.785		235.669	
7.79		235.477	
7.795		235.287	
7.8		235.101	
7.805		234.919	
7.81		234.74	
7.815		234.565	
7.82		234.393	
7.825		234.226	
7.83		234.061	
7.835		233.903	
7.84		233.745	
7.845		233.595	
7.85		233.446	
7.855		233.304	
7.86		233.164	
7.865		233.031	
7.87		232.899	
7.875		232.775	
7.88		232.653	
7.885		232.537	
7.89		232.426	
7.895		232.319	
7.9		232.218	
7.905		232.12	
7.91		232.03	
7.915		231.943	
7.92		231.863	
7.925		231.786	
7.93		231.718	
7.935		231.652	
7.94		231.596	
7.945		231.541	
7.95		231.496	
7.955		231.455	
7.96		231.421	
7.965		231.392	
7.97		231.371	
7.975		231.356	
7.98		231.347	
7.985		231.346	
7.99		231.35	
7.995		231.363	
8		231.38	
8.005		231.408	
8.01		231.439	
8.015		231.483	
8.02		231.528	
8.025		231.588	
8.03		231.649	
8.035		231.724	
8.04		231.802	
8.045		231.893	
8.05		231.989	
8.055		232.095	
8.06		232.209	
8.065		232.333	
8.07		232.466	
8.075		232.606	
8.08		232.758	
8.085		232.916	
8.09		233.089	
8.095		233.266	
8.1		233.459	
8.105		233.655	
8.11		233.87	
8.115		234.088	
8.12		234.323	
8.125		234.564	
8.13		234.82	
8.135		235.083	
8.14		235.361	
8.145		235.649	
8.15		235.949	
8.155		236.262	
8.16		236.585	
8.165		236.925	
8.17		237.271	
8.175		237.637	
8.18		238.009	
8.185		238.402	
8.19		238.799	
8.195		239.221	
8.2		239.647	
8.205		240.096	
8.21		240.551	
8.215		241.028	
8.22		241.514	
8.225		242.018	
8.23		242.536	
8.235		243.07	
8.24		243.62	
8.245		244.184	
8.25		244.768	
8.255		245.362	
8.26		245.981	
8.265		246.606	
8.27		247.26	
8.275		247.918	
8.28		248.608	
8.285		249.302	
8.29		250.025	
8.295		250.756	
8.3		251.514	
8.305		252.283	
8.31		253.075	
8.315		253.882	
8.32		254.709	
8.325		255.555	
8.33		256.417	
8.335		257.303	
8.34		258.201	
8.345		259.126	
8.35		260.06	
8.355		261.025	
8.36		261.994	
8.365		262.998	
8.37		264.007	
8.375		265.046	
8.38		266.094	
8.385		267.168	
8.39		268.253	
8.395		269.361	
8.4		270.483	
8.405		271.624	
8.41		272.781	
8.415		273.953	
8.42		275.144	
8.425		276.345	
8.43		277.567	
8.435		278.795	
8.44		280.045	
8.445		281.298	
8.45		282.573	
8.455		283.849	
8.46		285.142	
8.465		286.438	
8.47		287.745	
8.475		289.055	
8.48		290.372	
8.485		291.691	
8.49		293.013	
8.495		294.334	
8.5		295.654	
8.505		296.97	
8.51		298.284	
8.515		299.586	
8.52		300.885	
8.525		302.165	
8.53		303.443	
8.535		304.691	
8.54		305.934	
8.545		307.144	
8.55		308.343	
8.555		309.505	
8.56		310.647	
8.565		311.751	
8.57		312.825	
8.575		313.862	
8.58		314.854	
8.585		315.812	
8.59		316.71	
8.595		317.578	
8.6		318.367	
8.605		319.134	
8.61		319.801	
8.615		320.455	
8.62		320.986	
8.625		321.501	
8.63		321.897	
8.635		322.259	
8.64		322.508	
8.645		322.704	
8.65		322.796	
8.655		322.812	
8.66		322.737	
8.665		322.562	
8.67		322.309	
8.675		321.932	
8.68		321.494	
8.685		320.904	
8.69		320.272	
8.695		319.461	
8.7		318.629	
8.705		317.592	
8.71		316.53	
8.715		315.284	
8.72		313.99	
8.725		312.532	
8.73		311.002	
8.735		309.332	
8.74		307.567	
8.745		305.685	
8.75		303.686	
8.755		301.594	
8.76		299.366	
8.765		297.069	
8.77		294.617	
8.775		292.122	
8.78		289.455	
8.785		286.766	
8.79		283.896	
8.795		281.006	
8.8		277.962	
8.805		274.883	
8.81		271.679	
8.815		268.425	
8.82		265.073	
8.825		261.661	
8.83		258.175	
8.835		254.622	
8.84		251.016	
8.845		247.341	
8.85		243.632	
8.855		239.854	
8.86		236.056	
8.865		232.195	
8.87		228.326	
8.875		224.401	
8.88		220.472	
8.885		216.508	
8.89		212.54	
8.895		208.553	
8.9		204.563	
8.905		200.569	
8.91		196.577	
8.915		192.59	
8.92		188.615	
8.925		184.649	
8.93		180.707	
8.935		176.776	
8.94		172.882	
8.945		168.999	
8.95		165.168	
8.955		161.344	
8.96		157.589	
8.965		153.843	
8.97		150.167	
8.975		146.51	
8.98		142.921	
8.985		139.363	
8.99		135.867	
8.995		132.416	
9		129.021	
9.005		125.683	
9.01		122.392	
9.015		119.174	
9.02		115.992	
9.025		112.897	
9.03		109.826	
9.035		106.856	
9.04		103.899	
9.045		101.056	
9.05		98.2258	
9.055		95.4977	
9.06		92.795	
9.065		90.1812	
9.07		87.6052	
9.075		85.1047	
9.08		82.6537	
9.085		80.2648	
9.09		77.9366	
9.095		75.6571	
9.1		73.4489	
9.105		71.2763	
9.11		69.1845	
9.115		67.1159	
9.12		65.1368	
9.125		63.1689	
9.13		61.2984	
9.135		59.4382	
9.14		57.6614	
9.145		55.9045	
9.15		54.2176	
9.155		52.5594	
9.16		50.9586	
9.165		49.3942	
9.17		47.8756	
9.175		46.4005	
9.18		44.9601	
9.185		43.5693	
9.19		42.2034	
9.195		40.8922	
9.2		39.5968	
9.205		38.3606	
9.21		37.132	
9.215		35.9663	
9.22		34.8072	
9.225		33.7011	
9.23		32.6073	
9.235		31.5573	
9.24		30.5247	
9.245		29.5273	
9.25		28.5519	
9.255		27.6041	
9.26		26.6822	
9.265		25.781	
9.27		24.909	
9.275		24.0518	
9.28		23.2265	
9.285		22.4105	
9.29		21.6289	
9.295		20.8518	
9.3		20.1113	
9.305		19.3747	
9.31		18.6691	
9.315		17.9707	
9.32		17.2982	
9.325		16.636	
9.33		15.995	
9.335		15.3673	
9.34		14.7565	
9.345		14.1617	
9.35		13.58	
9.355		13.0169	
9.36		12.4634	
9.365		11.931	
9.37		11.4048	
9.375		10.9023	
9.38		10.4028	
9.385		9.92953	
9.39		9.45908	
9.395		9.01168	
9.4		8.56982	
9.405		8.14788	
9.41		7.7342	
9.415		7.33738	
9.42		6.95148	
9.425		6.57949	
9.43		6.22099	
9.435		5.87349	
9.44		5.54195	
9.445		5.21857	
9.45		4.91351	
9.455		4.61383	
9.46		4.33464	
9.465		4.05815	
9.47		3.80414	
9.475		3.55256	
9.48		3.32057	
9.485		3.09316	
9.49		2.88229	
9.495		2.67805	
9.5		2.48742	
9.505		2.30523	
9.51		2.13386	
9.515		1.97249	
9.52		1.81932	
9.525		1.67745	
9.53		1.54138	
9.535		1.4176	
9.54		1.29745	
9.545		1.1903	
9.55		1.08489	
9.555		0.992893	
9.56		0.902275	
9.565		0.822674	
9.57		0.745468	
9.575		0.67698	
9.58		0.611741	
9.585		0.55321	
9.59		0.498548	
9.595		0.448865	
9.6		0.403459	
9.605		0.361576	
9.61		0.32419	
9.615		0.289128	
9.62		0.258622	
9.625		0.229474	
9.63		0.204811	
9.635		0.180751	
9.64		0.160999	
9.645		0.141659	
9.65		0.125612	
9.655		0.110226	
9.66		0.0972618	
9.665		0.0851318	
9.67		0.0747331	
9.675		0.0652581	
9.68		0.0569775	
9.685		0.0496458	
9.69		0.0430996	
9.695		0.0374804	
9.7		0.032343	
9.705		0.0280783	
9.71		0.0240758	
9.715		0.0208714	
9.72		0.0177758	
9.725		0.0153926	
9.73		0.0130736	
9.735		0.0112623	
9.74		0.00954482	
9.745		0.00817442	
9.75		0.00691453	
9.755		0.00588533	
9.76		0.00497003	
9.765		0.00420274	
9.77		0.00354432	
9.775		0.00297647	
9.78		0.0025076	
9.785		0.00209044	
9.79		0.00176	
9.795		0.00145579	
9.8		0.00122538	
9.805		0.00100515	
9.81		0.000846248	
9.815		0.000692554	
9.82		0.000579654	
9.825		0.000473729	
9.83		0.000393777	
9.835		0.000321487	
9.84		0.00026528	
9.845		0.000216438	
9.85		0.000177213	
9.855		0.00014455	
9.86		0.000117375	
9.865		9.57631e-05	
9.87		7.70731e-05	
9.875		6.29281e-05	
9.88		5.01671e-05	
9.885		4.10138e-05	
9.89		3.23641e-05	
9.895		2.6511e-05	
9.9		2.08826e-05	
9.905		1.69941e-05	
9.91		1.33812e-05	
9.915		1.08021e-05	
9.92		8.50619e-06	
9.925		6.80796e-06	
9.93		5.36399e-06	
9.935		4.25378e-06	
9.94		3.35529e-06	
9.945		2.6347e-06	
9.95		2.08178e-06	
9.955		1.61743e-06	
9.96		1.28108e-06	
9.965		9.83985e-07	
9.97		7.81849e-07	
9.975		5.93118e-07	
9.98		4.73192e-07	
9.985		3.58525e-07	
9.99		2.83976e-07	
9.995		2.15326e-07	
10		1.68971e-07	
